"tool_id","tool_slug","workflow_slug","is_primary"
"2a2fa364-a742-4aba-994e-8c6a0774fb92","unit-production-cost-calculator","workflow-unit-production-cost-calculator-standard","true"
"a72a3e9d-3a6f-4bb1-aa97-a446e3d22eaf","machine-downtime-rate-calculator","workflow-machine-downtime-rate-calculator-standard","true"
"56f4c3b0-c2f5-4d89-aaa5-8684e792a82f","defect-cost-calculator","workflow-defect-cost-calculator-standard","true"
"01b5d86c-d48b-4340-8a1b-9a18526b08d3","raw-material-usage-variance-calculator","workflow-raw-material-usage-variance-calculator-standard","true"
"4ec3160f-99f6-458c-a618-1240f7d8b0ae","manufacturing-energy-cost-per-unit-calculator","workflow-manufacturing-energy-cost-per-unit-calculator-standard","true"
"57f10210-51d8-44f9-8d5b-d5235e4944dd","earned-value-calculator","workflow-earned-value-calculator-standard","true"
"c4d8a539-d656-4400-a35d-41394428d3cb","cost-performance-index-calculator","workflow-cost-performance-index-calculator-standard","true"
"ee8b390f-3252-4d32-8c41-14182f46571d","schedule-performance-index-calculator","workflow-schedule-performance-index-calculator-standard","true"
"74cbcbf6-7cbc-493b-a4e7-3f0cc99d92fa","project-budget-variance-calculator","workflow-project-budget-variance-calculator-standard","true"
"58b4731e-6055-46fa-92e2-18265048b4e4","project-schedule-variance-days-calculator","workflow-project-schedule-variance-days-calculator-standard","true"
"30cd9df7-152b-4b56-9494-5ea8170b95e1","resource-utilization-calculator","workflow-resource-utilization-calculator-standard","true"
"266e3eaf-85cf-4088-ab87-eb25c4daaceb","project-risk-exposure-calculator","workflow-project-risk-exposure-calculator-standard","true"
"9e085259-e7e4-4507-a302-7b30debbdd20","project-burn-rate-calculator","workflow-project-burn-rate-calculator-standard","true"
"73e05254-c439-4dad-bb29-f1f05b898985","estimate-at-completion-calculator","workflow-estimate-at-completion-calculator-standard","true"
"4f205c1a-6db3-4789-b64d-05db4a2a33c3","team-velocity-calculator","workflow-team-velocity-calculator-standard","true"
"77a4fd39-c6bd-43fe-93cf-99432fc50824","hotel-occupancy-rate-calculator","workflow-hotel-occupancy-rate-calculator-standard","true"
"13e3c1f7-463f-453b-8667-ff3d76d821bc","average-daily-rate-calculator","workflow-average-daily-rate-calculator-standard","true"
"72053958-d7b9-411a-8d6d-5549b3f1ec88","revpar-calculator","workflow-revpar-calculator-standard","true"
"3ade8047-d177-4577-815c-fb2f90220bee","hotel-cancellation-rate-calculator","workflow-hotel-cancellation-rate-calculator-standard","true"
"c091cb4e-1dec-46e3-bf06-1278a739f24b","hotel-housekeeping-cost-per-room-calculator","workflow-hotel-housekeeping-cost-per-room-calculator-standard","true"
"4bd6aeb4-5c71-4b5f-86e7-2589f82b87ba","hotel-labor-cost-per-occupied-room-calculator","workflow-hotel-labor-cost-per-occupied-room-calculator-standard","true"
"a1e83f95-2cca-4290-94e9-cd9e7d876af8","hotel-food-beverage-revenue-per-guest-calculator","workflow-hotel-food-beverage-revenue-per-guest-calculator-standard","true"
"dbfd8dbb-155c-4793-a39c-38412d16548c","hotel-length-of-stay-calculator","workflow-hotel-length-of-stay-calculator-standard","true"
"c60ea744-f071-4960-89e7-cbcd689c6047","hotel-profit-per-room-calculator","workflow-hotel-profit-per-room-calculator-standard","true"
"823ccc57-7421-4e40-a600-ee64ac753245","insurance-premium-estimator","workflow-insurance-premium-estimator-standard","true"
"e317c992-d591-49cc-a9f1-d9c9ae49b184","insurance-deductible-impact-calculator","workflow-insurance-deductible-impact-calculator-standard","true"
"fd5cb81f-baf8-470f-8fe8-401f4389d429","claim-loss-ratio-calculator","workflow-claim-loss-ratio-calculator-standard","true"
"e3e1ea77-57ff-411c-b460-f7e840c0b92d","insurance-coverage-gap-calculator","workflow-insurance-coverage-gap-calculator-standard","true"
"5d826bcc-1854-40a3-b7c4-72fd2e783f0c","insurance-commission-calculator","workflow-insurance-commission-calculator-standard","true"
"525f78de-9893-4934-b4f8-9cdf86b451d7","claim-frequency-calculator","workflow-claim-frequency-calculator-standard","true"
"03f34dee-834c-4a8a-8f92-5338fa46ccce","average-claim-size-calculator","workflow-average-claim-size-calculator-standard","true"
"3d64ead3-8bfc-433a-bccc-2b0cd9417b97","policy-renewal-rate-calculator","workflow-policy-renewal-rate-calculator-standard","true"
"4efd24ca-266c-4dab-ba7f-80258f2c653b","insurance-cost-per-day-calculator","workflow-insurance-cost-per-day-calculator-standard","true"
"7d542929-da15-4d18-8fdc-8e4dcfd52d04","insurance-solvency-buffer-calculator","workflow-insurance-solvency-buffer-calculator-standard","true"
"a7567a50-ded9-49d7-a5a7-2fc47e8619e8","electricity-demand-cost-calculator","workflow-electricity-demand-cost-calculator-standard","true"
"db222a8d-657f-4842-9b92-dbd667f0c382","solar-panel-output-calculator","workflow-solar-panel-output-calculator-standard","true"
"b69feb87-f7a8-4733-9a2f-6a5f8044a23f","battery-backup-hours-calculator","workflow-battery-backup-hours-calculator-standard","true"
"e35b6031-76fd-4b45-8514-3c918e3cf4fb","power-factor-penalty-calculator","workflow-power-factor-penalty-calculator-standard","true"
"62aaf9a9-aa9c-47ba-8420-b8bbae3c47a4","generator-fuel-consumption-calculator","workflow-generator-fuel-consumption-calculator-standard","true"
"64478a05-af7e-4760-8021-44a1a252e0d8","energy-cost-per-unit-calculator","workflow-energy-cost-per-unit-calculator-standard","true"
"9172233e-9164-42e0-b3ec-72d072592e44","annual-energy-savings-calculator","workflow-annual-energy-savings-calculator-standard","true"
"fa231ba1-b288-4f44-b361-5800a97b1c55","load-factor-calculator","workflow-load-factor-calculator-standard","true"
"118d7a84-0831-42fa-86ee-ecc27187ab00","energy-intensity-calculator","workflow-energy-intensity-calculator-standard","true"
"75fc652e-2dd3-4a1f-a85d-b9be4fed33ae","peak-demand-reduction-savings-calculator","workflow-peak-demand-reduction-savings-calculator-standard","true"
"2c99411b-95aa-4ff1-a392-55c3dc816a72","security-incident-rate-calculator","workflow-security-incident-rate-calculator-standard","true"
"2fdb79df-a0b2-4ea9-be1a-94965c869599","mean-time-to-detect-calculator","workflow-mean-time-to-detect-calculator-standard","true"
"439e81d2-e6f6-486f-8950-7d48fd9b6363","mean-time-to-respond-calculator","workflow-mean-time-to-respond-calculator-standard","true"
"52b5a692-da77-450d-98db-d6c35da92434","phishing-click-rate-calculator","workflow-phishing-click-rate-calculator-standard","true"
"57c1f966-e94e-440b-87e7-f0004a105190","patch-compliance-rate-calculator","workflow-patch-compliance-rate-calculator-standard","true"
"d6ab898e-aae3-41f5-8ee6-15a884f707b3","vulnerability-remediation-rate-calculator","workflow-vulnerability-remediation-rate-calculator-standard","true"
"57da796e-d4e4-4d85-9790-9d67f6f285b9","security-awareness-completion-rate-calculator","workflow-security-awareness-completion-rate-calculator-standard","true"
"72fd2d4e-861f-43cb-b912-0201dd4368a0","backup-success-rate-calculator","workflow-backup-success-rate-calculator-standard","true"
"8a0e6057-1848-46c0-ac38-5ff11eb80ffc","security-risk-exposure-calculator","workflow-security-risk-exposure-calculator-standard","true"
"08802ac2-9f5f-4686-a7b7-e67cbd31a436","endpoint-coverage-rate-calculator","workflow-endpoint-coverage-rate-calculator-standard","true"
"44f09748-437d-4bda-bd40-47d4158428fd","photo-storage-calculator","workflow-photo-storage-calculator-standard","true"
"17c5e388-7e91-449e-88bf-d96ca0904d53","video-storage-calculator","workflow-video-storage-calculator-standard","true"
"87a1c063-bcb2-40dd-a598-b1b892f40db1","photography-project-price-calculator","workflow-photography-project-price-calculator-standard","true"
"6871636e-6d39-408f-bd95-1e11d22ddc63","photo-print-cost-calculator","workflow-photo-print-cost-calculator-standard","true"
"a65952c5-eb23-4b5d-a076-a5601966fc7b","camera-depreciation-calculator","workflow-camera-depreciation-calculator-standard","true"
"a74ddc04-d1c3-4843-b091-b6ba0dc59f16","battery-shooting-time-calculator","workflow-battery-shooting-time-calculator-standard","true"
"1542e3db-d393-4e28-99d7-911be028862a","image-aspect-ratio-width-calculator","workflow-image-aspect-ratio-width-calculator-standard","true"
"d0b51222-bcdc-475a-955c-b340e24874d1","image-aspect-ratio-height-calculator","workflow-image-aspect-ratio-height-calculator-standard","true"
"e14726f1-2f05-4442-a3d9-62514c5522d1","shooting-day-cost-calculator","workflow-shooting-day-cost-calculator-standard","true"
"26848dd0-e1be-41ec-a5ba-843c7d626a96","editing-time-per-photo-calculator","workflow-editing-time-per-photo-calculator-standard","true"
"e8c839a6-7f1c-4557-b967-8ddfaeef284e","walking-distance-calculator","workflow-walking-distance-calculator-standard","true"
"bf365549-8cfe-472e-b506-b5a8d157c710","workout-volume-calculator","workflow-workout-volume-calculator-standard","true"
"c6f88c62-0d13-4e2a-885e-8bcf5fe533ba","one-rep-max-estimator","workflow-one-rep-max-estimator-standard","true"
"4a4c43c8-f7fc-4e21-8ba7-fb82ad39a32f","weekly-training-load-calculator","workflow-weekly-training-load-calculator-standard","true"
"b33e773a-4dc7-4d03-85df-36295ad4f511","calories-per-workout-estimator","workflow-calories-per-workout-estimator-standard","true"
"f76f3865-3992-4639-8c98-b1e14e9a1749","training-consistency-rate-calculator","workflow-training-consistency-rate-calculator-standard","true"
"1ac64896-8045-4487-9752-33673bf031b9","swimming-pace-calculator","workflow-swimming-pace-calculator-standard","true"
"082124f0-ce35-483c-8e88-391419c61c8b","weekly-distance-goal-progress-calculator","workflow-weekly-distance-goal-progress-calculator-standard","true"
"016d43a5-c90a-4ac1-9906-49e21c0304a2","startup-revenue-per-employee-calculator","workflow-startup-revenue-per-employee-calculator-standard","true"
"93e26953-f406-40a4-8b46-ed700d165693","telecom-support-cost-per-subscriber-calculator","workflow-telecom-support-cost-per-subscriber-calculator-standard","true"
"7bb9d76b-8dd0-499a-b9eb-2369b9d89300","dropped-call-rate-calculator","workflow-dropped-call-rate-calculator-standard","true"
"2ad31125-f25f-4865-91ef-81ffdaa8880f","telecom-subscriber-acquisition-cost-calculator","workflow-telecom-subscriber-acquisition-cost-calculator-standard","true"
"70947391-0105-4836-a2e3-ecc92a85cdb3","monthly-recurring-revenue-calculator","workflow-monthly-recurring-revenue-calculator-standard","true"
"5f8d3437-10c7-42cc-9c71-34b1d10f0864","telecom-revenue-per-minute-calculator","workflow-telecom-revenue-per-minute-calculator-standard","true"
"afaeef8e-2319-48a9-86cc-ed1714189053","telecom-data-usage-growth-calculator","workflow-telecom-data-usage-growth-calculator-standard","true"
"b338d992-29f0-4daf-bb90-aea7fd6c1cd3","annual-recurring-revenue-calculator","workflow-annual-recurring-revenue-calculator-standard","true"
"6c8eedc1-614f-478e-a36c-d933c52fd4f1","saas-customer-churn-rate-calculator","workflow-saas-customer-churn-rate-calculator-standard","true"
"b6ecd5f9-6dee-4cb4-bd31-5f11d2dcf1a2","saas-revenue-churn-rate-calculator","workflow-saas-revenue-churn-rate-calculator-standard","true"
"d3d134ed-fced-4140-b283-899b8a547dca","net-revenue-retention-calculator","workflow-net-revenue-retention-calculator-standard","true"
"60cd4bca-f465-424f-a7a9-65a5a441da70","saas-arpu-calculator","workflow-saas-arpu-calculator-standard","true"
"dc910a65-dd2f-48a3-9e88-4312aed7342a","saas-cac-calculator","workflow-saas-cac-calculator-standard","true"
"20b16a69-1cbd-4d84-985e-8b40edaafea9","saas-ltv-calculator","workflow-saas-ltv-calculator-standard","true"
"c622c049-904f-4023-b90a-65416163eeab","saas-ltv-cac-ratio-calculator","workflow-saas-ltv-cac-ratio-calculator-standard","true"
"3b9c204d-d056-4236-9a1b-e21a7dec0056","saas-cac-payback-calculator","workflow-saas-cac-payback-calculator-standard","true"
"c12d512a-c72c-4c5d-81b0-99c8a00a03cc","startup-net-burn-rate-calculator","workflow-startup-net-burn-rate-calculator-standard","true"
"60566e44-e89b-435a-8af6-fc5d6dce347a","startup-runway-calculator","workflow-startup-runway-calculator-standard","true"
"f6d6c995-a806-4ef4-af40-59c856ca07bc","startup-gross-burn-calculator","workflow-startup-gross-burn-calculator-standard","true"
"1960709d-00bf-4244-b855-c482ee8a8b25","rental-idle-days-calculator","workflow-rental-idle-days-calculator-standard","true"
"2f0b96c6-cb9a-4f7f-be98-39ea0b69969a","post-money-valuation-calculator","workflow-post-money-valuation-calculator-standard","true"
"36d45854-572a-4437-afbc-568387673c3c","investor-equity-percentage-calculator","workflow-investor-equity-percentage-calculator-standard","true"
"06689057-52b3-4c4c-a76e-60303375847c","founder-dilution-calculator","workflow-founder-dilution-calculator-standard","true"
"272a6f04-4a97-439b-be41-11a3352308c7","startup-break-even-customers-calculator","workflow-startup-break-even-customers-calculator-standard","true"
"ad797fc9-7679-41ac-8c1b-a3cdc29317a2","startup-cash-need-calculator","workflow-startup-cash-need-calculator-standard","true"
"6865c6b2-3d82-41c9-92c1-bf611236c56b","startup-monthly-growth-rate-calculator","workflow-startup-monthly-growth-rate-calculator-standard","true"
"7fcf9e1d-dcd3-48d1-9a0c-de6c5ff340cf","telecom-data-cost-per-gb-calculator","workflow-telecom-data-cost-per-gb-calculator-standard","true"
"1761998f-24c1-4845-b3e8-625ea259f2be","purchase-price-variance-calculator","workflow-purchase-price-variance-calculator-standard","true"
"605129da-6d6d-401f-b624-d88b53ecb7fb","procurement-savings-rate-calculator","workflow-procurement-savings-rate-calculator-standard","true"
"d67919cd-cade-4ced-8cc2-528204c0dde4","supplier-defect-rate-calculator","workflow-supplier-defect-rate-calculator-standard","true"
"2e100356-0c01-4243-b927-a7bcd7dc15e1","supplier-on-time-delivery-calculator","workflow-supplier-on-time-delivery-calculator-standard","true"
"ffbd47e5-1ba2-479c-8290-a7a684e29e5f","spend-under-management-calculator","workflow-spend-under-management-calculator-standard","true"
"bbd2e055-da7c-4f23-b949-a0c56d209f0a","average-procurement-order-value-calculator","workflow-average-procurement-order-value-calculator-standard","true"
"432349f1-afb2-44aa-b78f-3311a6038aac","procurement-lead-time-calculator","workflow-procurement-lead-time-calculator-standard","true"
"e32ee846-e8de-4b59-a53f-11bed02af572","supplier-concentration-calculator","workflow-supplier-concentration-calculator-standard","true"
"57ba0516-9e78-4a87-8519-b3c10745bf00","procurement-cycle-time-calculator","workflow-procurement-cycle-time-calculator-standard","true"
"21e63015-8b5c-42ec-b684-fbc773dc7a38","cost-avoidance-calculator","workflow-cost-avoidance-calculator-standard","true"
"2b47db90-8a9e-4124-be35-63e688b14dd6","defect-rate-calculator","workflow-defect-rate-calculator-standard","true"
"2cff4426-2f17-4bc0-99fd-7e165c034d3a","first-pass-yield-calculator","workflow-first-pass-yield-calculator-standard","true"
"45bea2d1-e4e9-4f1a-b4ac-17b6c67815d6","rework-rate-calculator","workflow-rework-rate-calculator-standard","true"
"f3971f89-a219-4c56-848a-4adcf6a0ec71","customer-complaint-rate-calculator","workflow-customer-complaint-rate-calculator-standard","true"
"2128ffa7-c3fa-4859-a347-be52b73641b4","cost-of-poor-quality-calculator","workflow-cost-of-poor-quality-calculator-standard","true"
"e9b17a74-0f5b-4eae-871f-cbe35c21c38d","inspection-pass-rate-calculator","workflow-inspection-pass-rate-calculator-standard","true"
"4dd5791e-50af-4f85-9d2f-ba848b241ddc","defects-per-million-opportunities-calculator","workflow-defects-per-million-opportunities-calculator-standard","true"
"3e801440-4d81-4a95-b87d-9d5b262f46df","audit-finding-closure-rate-calculator","workflow-audit-finding-closure-rate-calculator-standard","true"
"81148d37-9e2f-42bf-988b-3be9e53edcb5","quality-loss-cost-calculator","workflow-quality-loss-cost-calculator-standard","true"
"4aa86f38-348f-4b2f-9a3e-78f74053e0da","process-conformance-rate-calculator","workflow-process-conformance-rate-calculator-standard","true"
"5e667bda-9ca3-448d-9a02-3dad6dd4596c","mtbf-calculator","workflow-mtbf-calculator-standard","true"
"f7ff52aa-4940-4c95-b793-c4d4a268fce9","maintenance-mttr-calculator","workflow-maintenance-mttr-calculator-standard","true"
"875d57e1-ee76-4ac6-85eb-6ba4387a0c0f","equipment-availability-calculator","workflow-equipment-availability-calculator-standard","true"
"cde7a50e-e8d8-4898-bf93-9e2474b49f8e","preventive-maintenance-compliance-calculator","workflow-preventive-maintenance-compliance-calculator-standard","true"
"a57fff06-a325-4839-8012-4de71c9a661b","maintenance-cost-per-asset-calculator","workflow-maintenance-cost-per-asset-calculator-standard","true"
"4e088332-1cd9-4658-94c6-66e048a18f60","maintenance-cost-to-replacement-value-calculator","workflow-maintenance-cost-to-replacement-value-calculator-standard","true"
"d42363fa-e10c-4ef3-9c6a-2ea80e7044e5","planned-maintenance-rate-calculator","workflow-planned-maintenance-rate-calculator-standard","true"
"adeccccb-4182-43ba-88b3-26054482c178","telecom-retention-rate-calculator","workflow-telecom-retention-rate-calculator-standard","true"
"bd07cca9-ec3e-4f95-bcf9-403521503687","emergency-maintenance-rate-calculator","workflow-emergency-maintenance-rate-calculator-standard","true"
"ad64957b-9ef1-435e-be3d-172e5e729fc2","maintenance-backlog-weeks-calculator","workflow-maintenance-backlog-weeks-calculator-standard","true"
"0b3a8c37-ddbc-4753-9810-44e1bc5e2c42","spare-parts-turnover-calculator","workflow-spare-parts-turnover-calculator-standard","true"
"e143eae0-e707-44b3-9cc7-be5821cb5c63","franchise-royalty-fee-calculator","workflow-franchise-royalty-fee-calculator-standard","true"
"01b9e4f2-ad65-4630-b8b5-5e9d9c5fc92e","franchise-marketing-fund-calculator","workflow-franchise-marketing-fund-calculator-standard","true"
"24d1f921-f770-4f4a-9e1d-8c355c16b7fd","franchise-break-even-sales-calculator","workflow-franchise-break-even-sales-calculator-standard","true"
"b02c6a6d-6b8b-4ffd-971d-68490821fc09","franchise-payback-period-calculator","workflow-franchise-payback-period-calculator-standard","true"
"71d873c5-0e7f-4471-b4a9-5faaf804354d","same-store-sales-growth-calculator","workflow-same-store-sales-growth-calculator-standard","true"
"7f7db5a4-e8fb-4771-8cbb-21a5299e6176","revenue-per-franchise-location-calculator","workflow-revenue-per-franchise-location-calculator-standard","true"
"cc24a9df-0b85-43d2-aa58-7c824cbf92be","franchise-gross-margin-calculator","workflow-franchise-gross-margin-calculator-standard","true"
"21d2e6e0-22ac-475f-abd1-a74b2b9d798a","royalty-coverage-ratio-calculator","workflow-royalty-coverage-ratio-calculator-standard","true"
"9c071988-9241-42cd-acd5-121a665ddfe2","franchise-opening-cost-per-sqm-calculator","workflow-franchise-opening-cost-per-sqm-calculator-standard","true"
"cd3569a1-d9a4-492a-a51f-8a723b867c01","average-unit-volume-calculator","workflow-average-unit-volume-calculator-standard","true"
"c7c28184-b9a3-4e02-a463-e421df1ee353","rental-asset-yield-calculator","workflow-rental-asset-yield-calculator-standard","true"
"a109f5f3-3101-44f6-87d8-ff7ffa2dfba8","rental-utilization-rate-calculator","workflow-rental-utilization-rate-calculator-standard","true"
"3ccb0f97-4c0e-4c64-bc71-f8ae98a57300","rental-revenue-per-day-calculator","workflow-rental-revenue-per-day-calculator-standard","true"
"f8441424-fc4b-4061-9883-b778f784ec77","maintenance-cost-per-rental-calculator","workflow-maintenance-cost-per-rental-calculator-standard","true"
"c5bdd072-6bff-4983-9a05-fc3cfd9420dd","rental-damage-rate-calculator","workflow-rental-damage-rate-calculator-standard","true"
"6779db37-c383-4dcb-82e2-cde261673588","rental-payback-period-calculator","workflow-rental-payback-period-calculator-standard","true"
"83fe4616-b8de-4a78-9554-7392391b30ac","rental-booking-conversion-calculator","workflow-rental-booking-conversion-calculator-standard","true"
"d4e09cbb-abcb-4a9e-9681-f8c192ee7d45","telecom-network-uptime-calculator","workflow-telecom-network-uptime-calculator-standard","true"
"7fedaef6-f0b0-4749-a78a-0564d812e32d","bakery-labor-cost-per-batch-calculator","workflow-bakery-labor-cost-per-batch-calculator-standard","true"
"8230d9b8-e62a-40ab-b43b-677770738a23","bakery-daily-profit-calculator","workflow-bakery-daily-profit-calculator-standard","true"
"1e94f4c6-8b14-4e3a-b406-1c7386a2a9e7","telecom-arpu-calculator","workflow-telecom-arpu-calculator-standard","true"
"a233cc6c-ed3e-466f-97b4-b3d73b2a47e2","rental-late-fee-calculator","workflow-rental-late-fee-calculator-standard","true"
"ce8f64f0-1b6e-45a4-b506-2c1f4c753297","rental-fleet-revenue-per-asset-calculator","workflow-rental-fleet-revenue-per-asset-calculator-standard","true"
"e31d6ea2-7c38-496f-a8f8-08d186b7828f","salon-revenue-per-chair-calculator","workflow-salon-revenue-per-chair-calculator-standard","true"
"3d0609dd-89f3-4920-880b-c85ab8c8d648","salon-chair-utilization-calculator","workflow-salon-chair-utilization-calculator-standard","true"
"8f93ab7b-5ccb-4610-95d3-cfb191ef35e3","salon-average-ticket-calculator","workflow-salon-average-ticket-calculator-standard","true"
"32b14cdb-236c-486a-a5b3-bc82325e7875","salon-rebooking-rate-calculator","workflow-salon-rebooking-rate-calculator-standard","true"
"c16c523e-de1b-4b34-9e40-b55fc150d718","salon-product-attachment-rate-calculator","workflow-salon-product-attachment-rate-calculator-standard","true"
"107533f1-4bed-4629-8980-b87673d87ac5","salon-staff-commission-calculator","workflow-salon-staff-commission-calculator-standard","true"
"c92b7b6a-badd-4a28-bc89-97320de2e35e","salon-treatment-margin-calculator","workflow-salon-treatment-margin-calculator-standard","true"
"4dd266c3-b03b-408a-b9f6-d649e44cf860","salon-no-show-rate-calculator","workflow-salon-no-show-rate-calculator-standard","true"
"1e6069d8-158f-4cd6-b23f-4aa573fb214d","salon-daily-capacity-calculator","workflow-salon-daily-capacity-calculator-standard","true"
"160eae1d-47bc-44b0-8725-34562a3d9d51","telecom-subscriber-churn-calculator","workflow-telecom-subscriber-churn-calculator-standard","true"
"dff99c90-206f-49e0-838c-439e48e0bb52","salon-break-even-appointments-calculator","workflow-salon-break-even-appointments-calculator-standard","true"
"72a3bc01-2f45-479b-a147-66b1d9affba9","bakery-ingredient-cost-per-batch-calculator","workflow-bakery-ingredient-cost-per-batch-calculator-standard","true"
"d20f2ee2-acaf-4564-9360-cc0acb74864e","bakery-cost-per-item-calculator","workflow-bakery-cost-per-item-calculator-standard","true"
"495f37f2-7d60-40e5-a214-aa4121699668","bakery-gross-margin-calculator","workflow-bakery-gross-margin-calculator-standard","true"
"fede1926-3df9-4789-81c8-3f48c2ae194c","bakery-waste-rate-calculator","workflow-bakery-waste-rate-calculator-standard","true"
"1ec8c8c9-87fe-4435-937a-6b44c38381bc","bakery-daily-production-capacity-calculator","workflow-bakery-daily-production-capacity-calculator-standard","true"
"534f0ec4-476c-4228-8f71-ce1f6c66ab14","bakery-oven-utilization-calculator","workflow-bakery-oven-utilization-calculator-standard","true"
"f784ff5e-eabc-430e-806d-9eeff4873df4","bakery-break-even-items-calculator","workflow-bakery-break-even-items-calculator-standard","true"
"27e2aec6-0ac5-4e46-97f5-b873d2546d4a","bakery-packaging-cost-calculator","workflow-bakery-packaging-cost-calculator-standard","true"
